ID,Country,health_sys_id,Health system name,Health system city,Health system State,Health system StateName,Total N of physicians,Total N of nurse practitioners,Total N of physician assistants,Total N of outpatient centers,Total N of hospitals,Total N of system-affiliated nursing homes,Multistate system flag0,Multistate system flag,N of beds per system,N of discharges per system,Degree to which health systems serves children0,Degree to which health systems serves children,Systemwide teaching intensity0,Systemwide teaching intensity,System MA plan enrollment,System ownership type0,System ownership type,Hospital Net Revenue,Hospital Total Revenue,in_onekey,in_aha,onekey_id,aha_sysid,prim_care_mds,acutehosp_cnt,sys_res,sys_incl_majteachhosp,sys_incl_vmajteachhosp,sys_incl_highdpphosp,sys_highucburden,sys_incl_highuchosp,sys_anyins_product,sys_mcare_adv,sys_mcaid_mngcare,sys_healthins_mktplc,sys_ma_plan_contracts
573,US,HSI00000380,Frederick Regional Health System,Frederick,MD,Maryland,192,80,52,28,1,0,1,system hospitals located in one state,284,14633,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,399976880,496722547,1,0,18294612,,68,1,0,0,0,0,0,0,0,0,0,0,
574,US,HSI00001281,Astria Health System,Sunnyside,WA,Washington,76,22,12,28,2,0,1,system hospitals located in one state,72,2032,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,157935517,492398607,1,1,22251426,1031,23,2,0,0,0,1,0,1,0,0,0,0,
575,US,HSI00001381,Saint Marys Healthcare,Amsterdam,NY,New York,58,36,18,25,2,1,1,system hospitals located in one state,100,3224,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,145202520,489883683,1,0,18227724,,21,1,0,0,0,0,1,0,0,0,0,0,
576,US,HSI00001301,Cuyuna Regional Medical Center,Crosby,MN,Minnesota,53,26,20,4,2,1,1,system hospitals located in one state,25,1525,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,156264188,482872398,1,0,22224427,,23,2,0,0,0,0,0,0,,,,,
577,US,HSI00000789,Olmsted Medical Center,Rochester,MN,Minnesota,125,63,38,21,1,0,1,system hospitals located in one state,61,2124,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,217635032,476528602,1,0,17861634,,63,1,0,0,0,0,1,1,0,0,0,0,
578,US,HSI00000623,Mary Lanning Healthcare,Hastings,NE,Nebraska,60,36,23,23,1,0,1,system hospitals located in one state,97,5890,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,192477253,475811957,1,0,18179867,,15,1,0,0,0,0,0,0,,,,,
579,US,HSI00001041,Sturdy Memorial Hospital,Attleboro,MA,Massachusetts,193,62,33,23,1,0,1,system hospitals located in one state,125,7105,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,221665903,471577081,1,0,18288831,,66,1,0,0,0,0,0,0,1,,1,,
580,US,HSI00000539,Katherine Shaw Bethea Hospital,Dixon,IL,Illinois,52,21,4,11,1,0,1,system hospitals located in one state,66,2581,0,no children’s hospitals,1,minor teaching,0,1,nonprofit,136856875,468799856,1,0,18197553,,26,1,9.02,0,0,0,0,0,0,0,0,0,
581,US,HSI00000319,Alomere Health,Alexandria,MN,Minnesota,59,10,20,5,1,0,1,system hospitals located in one state,99,2483,0,no children’s hospitals,0,nonteaching,0,3,public/government,172721724,457501583,1,0,18355356,,28,1,0,0,0,0,0,0,0,0,0,0,
582,US,HSI00000671,Meritus Health,Hagerstown,MD,Maryland,197,61,55,34,1,0,1,system hospitals located in one state,254,14260,0,no children’s hospitals,1,minor teaching,0,1,nonprofit,381141581,454037833,1,0,18298207,,72,1,9.11,0,0,0,0,0,1,,1,,
583,US,HSI00001214,Vail Health,Vail,CO,Colorado,133,30,66,28,1,0,1,system hospitals located in one state,54,1512,0,no children’s hospitals,0,nonteaching,0,3,public/government,214350559,434696895,1,0,18240893,,26,1,0,0,0,0,0,0,0,0,0,0,
584,US,HSI00001016,Southwestern Vermont Health Care,Bennington,VT,Vermont,117,30,23,19,1,1,1,system hospitals located in one state,57,3149,0,no children’s hospitals,1,minor teaching,0,1,nonprofit,154613545,433654823,1,0,18200742,,41,1,1.42,0,0,0,0,0,0,0,0,0,
585,US,HSI00000474,Henry Community Health,New Castle,IN,Indiana,54,40,11,15,1,0,1,system hospitals located in one state,48,2180,0,no children’s hospitals,0,nonteaching,0,3,public/government,137750265,426026169,1,0,18291601,,19,1,0,0,0,0,1,1,0,0,0,0,
586,US,HSI00000478,Heywood Healthcare,Gardner,MA,Massachusetts,93,51,25,26,2,0,1,system hospitals located in one state,135,3640,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,165861750,421888161,1,1,18409140,1024,30,2,0,0,0,0,0,0,0,0,0,0,
587,US,HSI00000990,Sisters of Charity Health System,Cleveland,OH,Ohio,61,17,19,17,1,2,1,system hospitals located in one state,112,3056,0,no children’s hospitals,2,major teaching,0,2,church-operated,123663703,414295840,1,1,17845026,5125,32,1,75.36,1,1,1,0,0,,,,,
588,US,HSI00001338,Northeastern Health System,Tahlequah,OK,Oklahoma,75,30,4,9,2,0,1,system hospitals located in one state,121,4246,0,no children’s hospitals,1,minor teaching,0,3,public/government,145819931,411464998,1,0,23134572,,19,2,13.69,0,0,0,0,1,0,0,0,0,
589,US,HSI00001073,Kings Daughters Health,Madison,IN,Indiana,57,30,3,9,1,0,1,system hospitals located in one state,43,2048,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,123378759,406909423,1,0,18334048,,21,1,0,0,0,0,0,0,0,0,0,0,
590,US,HSI00001441,South Central Regional Medical Center Health System,Laurel,MS,Mississippi,90,49,5,35,1,1,1,system hospitals located in one state,268,5440,0,no children’s hospitals,0,nonteaching,0,3,public/government,146860023,404768228,1,0,25989178,,26,1,0,0,0,0,0,0,,,,,
591,US,HSI00000051,Armstrong County Memorial Hospital,Kittanning,PA,Pennsylvania,77,23,24,25,1,1,1,system hospitals located in one state,129,2805,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,115554498,399334161,1,0,18155944,,27,1,0,0,0,0,0,0,0,0,0,0,
592,US,HSI00001242,Wayne Memorial Health System,Honesdale,PA,Pennsylvania,61,42,21,31,1,1,1,system hospitals located in one state,92,3118,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,106590718,391411053,1,0,17856389,,28,1,0,0,0,0,0,0,0,0,0,0,
593,US,HSI00001287,Broadlawns Medical Center,Des Moines,IA,Iowa,132,43,25,11,1,0,1,system hospitals located in one state,121,3675,0,no children’s hospitals,2,major teaching,0,3,public/government,152685102,386647089,1,0,23134766,,64,1,33.94,1,0,1,0,0,0,0,0,0,
594,US,HSI00000071,BMH,Blackfoot,ID,Idaho,90,39,30,33,2,1,1,system hospitals located in one state,25,1326,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,164802671,384357953,1,0,18387409,,24,1,0,0,0,0,0,0,,,,,
595,US,HSI00000792,Oneida Health,Oneida,NY,New York,62,33,25,27,1,1,1,system hospitals located in one state,101,2267,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,131097342,374028084,1,0,18401053,,21,1,0,0,0,0,0,0,0,0,0,0,
596,US,HSI00000362,Finger Lakes Regional Health System,Geneva,NY,New York,75,63,17,29,2,4,1,system hospitals located in one state,142,2756,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,140761751,371182050,1,1,17999476,0397,31,2,0,0,0,0,0,0,0,0,0,0,
597,US,HSI00000567,Lake Region Healthcare,Fergus Falls,MN,Minnesota,82,35,22,14,2,0,1,system hospitals located in one state,90,1594,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,151889917,366315769,1,0,18288228,,35,2,0,0,0,0,0,0,,,,,
598,US,HSI00001283,Auburn Community Hospital,Auburn,NY,New York,63,38,27,17,1,1,1,system hospitals located in one state,85,4214,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,129607156,355813679,1,0,22648444,,21,1,0,0,0,0,1,0,0,0,0,0,
599,US,HSI00000159,Campbell County Health,Gillette,WY,Wyoming,66,22,12,12,1,1,1,system hospitals located in one state,66,1986,0,no children’s hospitals,0,nonteaching,0,3,public/government,157584906,355701773,1,0,18166198,,20,1,0,0,0,0,1,1,0,0,0,0,
600,US,HSI00001450,Larkin Health System,South Miami,FL,Florida,222,18,2,6,3,0,1,system hospitals located in one state,237,7713,0,no children’s hospitals,2,major teaching,0,5,for-profit/investor owned,-157899580,355511692,1,0,26344904,,85,2,412.21,1,1,1,0,0,0,0,0,0,
601,US,HSI00000554,Kuakini Health System,Honolulu,HI,Hawaii,65,3,0,3,1,1,1,system hospitals located in one state,170,2873,0,no children’s hospitals,1,minor teaching,0,1,nonprofit,140449089,348515016,1,0,18388124,,27,1,15.32,0,0,0,0,0,0,0,0,0,
602,US,HSI00001355,Sisters of Mary of the Presentation Health System,Fargo,ND,North Dakota,60,53,12,19,5,6,2,system hospitals located in two states,119,1694,0,no children’s hospitals,0,nonteaching,0,2,church-operated,139054361,347744307,1,1,21520867,5805,31,5,0,0,0,0,0,1,0,0,0,0,
603,US,HSI00000367,Fisher Titus Medical Center,Norwalk,OH,Ohio,61,35,13,24,1,1,1,system hospitals located in one state,78,3801,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,158280663,346458412,1,0,18154719,,29,1,0,0,0,0,0,0,0,0,0,0,
604,US,HSI00001421,Wooster Community Hospital Health System,Wooster,OH,Ohio,92,37,10,28,1,0,1,system hospitals located in one state,104,5006,0,no children’s hospitals,0,nonteaching,0,3,public/government,151318356,342450610,1,0,25412472,,28,1,0,0,0,0,0,0,,,,,
605,US,HSI00000419,Great Falls Clinic,Great Falls,MT,Montana,55,18,11,7,1,0,1,system hospitals located in one state,20,1360,0,no children’s hospitals,0,nonteaching,0,5,for-profit/investor owned,115857850,334632133,1,0,17854916,,15,1,0,0,0,0,0,0,0,0,0,0,
606,US,HSI00001293,Columbia Memorial Hospital,Astoria,OR,Oregon,50,29,11,14,1,0,1,system hospitals located in one state,25,1423,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,165932969,334536985,1,0,22251167,,18,1,0,0,0,0,0,0,0,0,0,0,
607,US,HSI00000614,Margaret Mary Health,Batesville,IN,Indiana,67,29,2,15,1,0,1,system hospitals located in one state,25,1263,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,124518672,310361054,1,0,18191447,,28,1,0,0,0,0,0,0,0,0,0,0,
608,US,HSI00000360,Boys Town National Research Hospital,Boys Town,NE,Nebraska,93,32,7,18,1,0,1,system hospitals located in one state,52,1046,2,predominantly delivering care at children’s hospitals,0,nonteaching,0,1,nonprofit,158681158,306552659,1,0,18157592,,40,1,0,0,0,0,0,0,,,,,
609,US,HSI00000526,Jefferson Healthcare,Port Townsend,WA,Washington,57,24,18,11,2,0,1,system hospitals located in one state,25,1261,0,no children’s hospitals,0,nonteaching,0,3,public/government,139645926,300480272,1,0,18389819,,32,1,0,0,0,0,0,0,0,0,0,0,
610,US,HSI00000300,Davis Health System,Elkins,WV,West Virginia,52,24,12,9,3,1,1,system hospitals located in one state,127,2454,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,145540776,297310207,1,1,17846010,0864,17,3,0,0,0,0,0,0,0,0,0,0,
611,US,HSI00000765,Northfield Hospital and Clinics,Northfield,MN,Minnesota,60,21,10,11,1,0,1,system hospitals located in one state,37,1433,0,no children’s hospitals,0,nonteaching,0,3,public/government,121815279,297121889,1,0,18295385,,25,1,0,0,0,0,0,0,,,,,
612,US,HSI00000301,Day Kimball Healthcare,Putnam,CT,Connecticut,66,19,9,20,1,0,1,system hospitals located in one state,104,3064,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,107572940,286421820,1,0,18288438,,27,1,0,0,0,0,1,1,,,,,
613,US,HSI00001350,Salem Regional Medical Center,Salem,OH,Ohio,52,14,10,14,1,1,1,system hospitals located in one state,87,2447,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,122045132,278655192,1,0,22932091,,21,1,0,0,0,0,0,0,0,,,,
614,US,HSI00000264,Conejos County Hospital Corporation,La Jara,CO,Colorado,56,25,17,6,2,0,1,system hospitals located in one state,66,2263,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,113139524,278413638,1,1,18164066,0914,13,2,0,0,0,0,0,0,0,0,0,0,
615,US,HSI00001356,Island Hospital,Anacortes,WA,Washington,61,26,25,11,1,0,1,system hospitals located in one state,43,2012,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,104587510,262503174,1,0,22768055,,34,1,0,0,0,0,0,0,,,,,
616,US,HSI00000720,National Jewish Health,Denver,CO,Colorado,172,35,22,7,1,0,1,system hospitals located in one state,13,67,0,no children’s hospitals,2,major teaching,0,1,nonprofit,156097000,260801251,1,0,18740486,,28,1,6.16,1,0,0,0,0,0,0,0,0,
617,US,HSI00000632,McAlester Regional Health Center,Mcalester,OK,Oklahoma,54,19,7,21,1,0,1,system hospitals located in one state,117,2865,0,no children’s hospitals,1,minor teaching,0,3,public/government,75402459,244372037,1,0,18188895,,25,1,10.34,0,0,0,0,0,0,0,0,0,
618,US,HSI00000815,Pella Regional Health Center,Pella,IA,Iowa,52,25,11,7,1,0,1,system hospitals located in one state,25,1147,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,108834419,227238358,1,0,18289980,,35,1,0,0,0,0,0,0,0,0,0,0,
619,US,HSI00001270,Wood County Hospital,Bowling Green,OH,Ohio,53,41,3,19,1,0,1,system hospitals located in one state,99,2093,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,101985782,222012876,1,0,18173472,,18,1,0,0,0,0,0,0,1,1,,,
620,US,HSI00000416,Grande Ronde Hospital and Clinics,La Grande,OR,Oregon,55,36,2,11,1,0,1,system hospitals located in one state,25,1505,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,124974924,215035199,1,0,18387510,,20,1,0,0,0,0,0,0,1,1,1,0,
621,US,HSI00001424,Memorial Hospital of Sweetwater County,Rock Springs,WY,Wyoming,82,9,8,14,1,0,1,system hospitals located in one state,58,1279,0,no children’s hospitals,0,nonteaching,0,3,public/government,101951022,207720393,1,0,25634115,,17,1,0,0,0,0,0,0,0,0,0,0,
622,US,HSI00000686,Lecom Health,Erie,PA,Pennsylvania,100,17,7,31,2,2,1,system hospitals located in one state,144,3381,0,no children’s hospitals,2,major teaching,0,1,nonprofit,74984747,205454071,1,0,18381439,,47,2,61.24,1,0,1,0,0,0,0,0,0,
623,US,HSI00001412,Redington Fairview General Hospital,Skowhegan,ME,Maine,55,21,19,15,1,0,1,system hospitals located in one state,25,1241,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,122383611,205400166,1,0,24561999,,24,1,0,0,0,0,0,0,0,0,0,0,
624,US,HSI00000059,Atlantic General Health System,Berlin,MD,Maryland,64,32,14,31,1,0,1,system hospitals located in one state,62,2584,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,144257048,204630124,1,0,18156810,,17,1,0,0,0,0,0,0,0,0,0,0,
625,US,HSI00001188,Upper Peninsula Health Care Solutions,Marquette,MI,Michigan,114,42,34,45,4,3,1,system hospitals located in one state,72,1150,0,no children’s hospitals,0,nonteaching,0,3,public/government,114644618,203530533,1,0,17830976,,45,4,0,0,0,0,0,0,0,0,0,0,
626,US,HSI00000737,Niagara Falls Memorial Medical Center,Niagara Falls,NY,New York,60,29,15,13,1,1,1,system hospitals located in one state,133,3405,0,no children’s hospitals,1,minor teaching,0,1,nonprofit,83070116,199914111,1,0,18407987,,27,1,10.32,0,0,1,1,1,,,,,
627,US,HSI00001402,Tri State Memorial Hospital,Clarkston,WA,Washington,54,18,11,12,1,0,1,system hospitals located in one state,25,1063,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,98663701,191959856,1,0,23299469,,18,1,0,0,0,0,0,0,,,,,
628,US,HSI00001264,Winona Health,Winona,MN,Minnesota,52,26,18,7,1,1,1,system hospitals located in one state,41,1265,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,100273055,190571679,1,0,18199792,,19,1,0,0,0,0,0,0,0,0,0,0,
629,US,HSI00000155,CalvertHealth,Prince Frederick,MD,Maryland,64,30,12,15,1,0,1,system hospitals located in one state,70,5257,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,148323726,176384451,1,0,18344611,,18,1,0,0,0,0,0,0,1,,,,
630,US,HSI00001420,Mercer Health,Coldwater,OH,Ohio,55,29,6,28,1,0,1,system hospitals located in one state,42,2098,0,no children’s hospitals,0,nonteaching,0,3,public/government,87242696,170358800,1,0,25308363,,29,1,0,0,0,0,0,0,0,0,0,0,
631,US,HSI00000630,Maury Regional Medical Center,Columbia,TN,Tennessee,127,76,22,44,3,0,1,system hospitals located in one state,305,13267,0,no children’s hospitals,0,nonteaching,0,3,public/government,41113358,122840781,1,1,18155044,0882,57,3,0,0,0,0,1,1,0,0,0,0,
632,US,HSI00001308,Gifford Health Care,Randolph,VT,Vermont,57,32,14,11,1,1,1,system hospitals located in one state,25,978,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,54549042,119901430,1,0,22933084,,22,1,0,0,0,0,1,1,,,,,
633,US,HSI00000487,Holy Family Memorial,Manitowoc,WI,Wisconsin,145,,,,2,,1,system hospitals located in one state,25,389,0,no children’s hospitals,0,nonteaching,0,2,church-operated,45652303,68850548,0,1,,1455,,2,0,0,0,0,0,0,0,0,0,0,
634,US,HSI00000559,LSU Healthcare Services Division,Baton Rouge,LA,Louisiana,1038,40,11,44,1,0,1,system hospitals located in one state,24,339,0,no children’s hospitals,1,minor teaching,0,3,public/government,31944329,63815728,1,0,17773321,,191,1,1.98,0,0,0,1,1,,,,,
635,US,HSI00001003,Southeast Alaska Regional Health Consortium,Juneau,AK,Alaska,66,35,27,35,4,1,1,system hospitals located in one state,47,940,0,no children’s hospitals,0,nonteaching,0,1,nonprofit,31913191,42184060,1,0,18406843,,46,4,0,0,0,0,0,1,,,,,
636,US,HSI00000172,CarolinaEast Health System,New Bern,NC,North Carolina,160,34,35,24,1,0,1,system hospitals located in one state,,,,,,,0,3,public/government,,,1,0,18299970,,50,1,,,,,,,0,0,0,0,
637,US,HSI00000327,East Tennessee Childrens Hospital Association,Knoxville,TN,Tennessee,131,104,16,47,1,0,1,system hospitals located in one state,,,2,predominantly delivering care at children’s hospitals,,,0,1,nonprofit,,,1,0,18291032,,79,1,,,,,,,,,,,
638,US,HSI00000515,Interfaith Medical Center,Brooklyn,NY,New York,74,10,7,7,1,0,1,system hospitals located in one state,,,,,,,0,1,nonprofit,,,1,0,18162332,,26,1,,,,,,,0,0,0,0,
639,US,HSI00000981,Shriners Hospitals for Children,Tampa,FL,Florida,230,94,56,6,17,0,3,system hospitals located in 3 or more states,,,2,predominantly delivering care at children’s hospitals,,,0,1,nonprofit,,,1,1,17773970,4125,14,3,,,,,,,0,0,0,0,
640,US,HSI00001176,University of Miami Health System,Miami,FL,Florida,2246,605,56,123,3,0,1,system hospitals located in one state,,,,,,,0,,,,,1,0,18247237,,355,1,,,,,,,,,,,
